restaurant,food,price,taste,location,portion_size,dish_category,description,source_url,votes_count
Papa’s Pizza,Jumbo Papa's Full House,334.8,9.0,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Jumbo Freestyler,420.0,9.3,Accra,,Your Own Masterpiece,,chowdeck,1
Papa’s Pizza,Jollof Rice and Portion of Pork (Small),178.8,6.3,Accra,,Rice Dishes,,chowdeck,1
Papa’s Pizza,Small Vegetarian Supreme (No Pork),76.8,5.2,Accra,,Papa's Youngster,,chowdeck,1
Papa’s Pizza,Small Meateater,118.8,7.8,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Small Plantain Passion( No Pork),91.2,6.6,Accra,,Big Bosses,,chowdeck,1
Papa’s Pizza,Jollof Rice and Half Portion of Pork (Small),130.8,5.4,Accra,,Rice Dishes,,chowdeck,1
Papa’s Pizza,Medium Meateater,130.8,7.2,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Medium Plantain Passion ( No Pork),120.0,6.1,Accra,,Big Bosses,,chowdeck,1
Papa’s Pizza,Medium Vegetarian Supreme (No Pork),106.8,5.7,Accra,,Papa's Youngster,,chowdeck,1
Papa’s Pizza,Jollof Rice and Chicken (Small),154.8,7.9,Accra,,Rice Dishes,,chowdeck,1
Papa’s Pizza,Large Vegetarian Supreme (No Pork),154.8,7.3,Accra,,Papa's Youngster,,chowdeck,1
Papa’s Pizza,Large Meateater,214.8,8.1,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Large Plantain Passion (No Pork),156.0,6.7,Accra,,Big Bosses,,chowdeck,1
Papa’s Pizza,Jollof Rice and Chicken (Big),190.8,6.9,Accra,,Rice Dishes,,chowdeck,1
Papa’s Pizza,XL Plantain Passion ( No Pork),240.0,7.2,Accra,,Big Bosses,,chowdeck,1
Papa’s Pizza,XL Meateater,298.8,8.8,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,XL Vegetarian Supreme (No Pork),226.8,6.4,Accra,,Papa's Youngster,,chowdeck,1
Papa’s Pizza,Jumbo Meateater,334.8,9.1,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Jumbo Plantain Passion ( No Pork),276.0,7.4,Accra,,Big Bosses,,chowdeck,1
Papa’s Pizza,Jumbo Vegetarian Supreme (No Pork),238.8,6.5,Accra,,Papa's Youngster,,chowdeck,1
Papa’s Pizza,Small Opana,118.8,7.9,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Small Obaa Kokoo ( No Pork),96.0,6.0,Accra,,Big Bosses,,chowdeck,1
Papa’s Pizza,Medium Opana,130.8,8.5,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Medium Obaa Kokoo ( No Pork),132.0,6.6,Accra,,Big Bosses,,chowdeck,1
Papa’s Pizza,Large Opana,214.8,8.4,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Large Obaa Kokoo ( No Pork),168.0,6.3,Accra,,Big Bosses,,chowdeck,1
Papa’s Pizza,XL Obaa Kokoo ( No Pork),252.0,6.9,Accra,,Big Bosses,,chowdeck,1
Papa’s Pizza,XL Opana,298.8,8.7,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Jumbo Opana,334.8,9.0,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Jumbo Obaa Kokoo ( No Pork),288.0,7.0,Accra,,Big Bosses,,chowdeck,1
Papa’s Pizza,Small Papa's Special,94.8,6.1,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Medium Papa's Special,118.8,6.8,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Large Papa's Special,178.8,7.9,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,XL Papa's Special,262.8,8.6,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Jumbo Papa's Special,298.8,9.1,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Small Americano,88.8,5.6,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Medium Americano,118.8,7.2,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Large Americano,184.8,7.8,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,XL Americano,264.8,8.2,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Jumbo Americano,300.0,8.9,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Small BBQ Lovers,100.8,6.4,Accra,,Papa's Lovers,,chowdeck,1
Papa’s Pizza,Small Margherita (No Pork),76.8,5.9,Accra,,Papa's Youngster,,chowdeck,1
Papa’s Pizza,Small Papa No (No Pork),96.0,6.2,Accra,,Big Bosses,,chowdeck,1
Papa’s Pizza,Small Falaa Freestyler,120.0,7.8,Accra,,Your Own Masterpiece,,chowdeck,1
Papa’s Pizza,Vegetable Rice and Beef Sauce (Small),178.8,8.3,Accra,,Rice Dishes,,chowdeck,1
Papa’s Pizza,Vegetable Rice Only (Small),66.0,4.4,Accra,,Portion,,chowdeck,1
Papa’s Pizza,Vegetable Rice and Beef Sauce (Big),226.8,7.9,Accra,,Rice Dishes,,chowdeck,1
Papa’s Pizza,Vegetable Rice and Chicken Sauce (Small),154.8,6.8,Accra,,Rice Dishes,,chowdeck,1
Papa’s Pizza,Chicken Sauce,106.8,6.4,Accra,,Rice Dishes,,chowdeck,1
Papa’s Pizza,Vegetable Rice and Chicken Sauce (Big),202.8,7.2,Accra,,Rice Dishes,,chowdeck,1
Papa’s Pizza,Chicken Thigh,98.4,8.6,Accra,,Sides,,chowdeck,1
Papa’s Pizza,Beef Sauce,130.8,6.9,Accra,,Rice Dishes,,chowdeck,1
Papa’s Pizza,Vegetable Rice Only (Big),102.0,5.6,Accra,,Portion,,chowdeck,1
Faridish,Assorted Jollof Rice,60.0,6.4,Accra,,Mains,,chowdeck,1
Faridish,Assorted Fried Rice,60.0,5.3,Accra,,Mains,,chowdeck,1
Faridish,Fried Rice,60.0,4.9,Accra,,Mains,,chowdeck,1
Faridish,Plain rice,60.0,3.8,Accra,,Mains,,chowdeck,1
Faridish,Jollof Rice,60.0,6.7,Accra,,Mains,,chowdeck,1
Faridish,Waakye,10.0,8.1,Accra,,Mains,,chowdeck,1
Dowu’s Kitchen,Frozen Spring Rolls,100.0,7.2,Accra,,Snacks & Starters,,chowdeck,1
Dowu’s Kitchen,Fried Samosa (5 pieces),40.0,5.8,Accra,,Snacks & Starters,,chowdeck,1
Dowu’s Kitchen,Fried Spring Rolls (5 pieces),40.0,6.0,Accra,,Snacks & Starters,,chowdeck,1
Dowu’s Kitchen,Boiled Yam with Egg Stew,90.0,7.5,Accra,,Yam & Plantain Dishes,,chowdeck,1
Dowu’s Kitchen,Boiled Yam with Garden Egg Stew,90.0,5.4,Accra,,Yam & Plantain Dishes,,chowdeck,1
Dowu’s Kitchen,Boiled Plantain with Palava Sauce,90.0,6.9,Accra,,Yam & Plantain Dishes,,chowdeck,1
Dowu’s Kitchen,Boiled Yam with Palava Sauce,90.0,6.7,Accra,,Yam & Plantain Dishes,,chowdeck,1
Dowu’s Kitchen,Waakye with Protein & Salad,50.0,7.8,Accra,,Traditional Ghanaian Dishes,,chowdeck,1
Dowu’s Kitchen,Fufu with Assorted Light Soup,150.0,9.0,Accra,,Traditional Ghanaian Dishes,,chowdeck,1
Dowu’s Kitchen,Banku with Assorted Okro Stew,150.0,8.7,Accra,,Traditional Ghanaian Dishes,,chowdeck,1
Dowu’s Kitchen,Banku with Grilled Tilapia,150.0,9.3,Accra,,Traditional Ghanaian Dishes,,chowdeck,1
Dowu’s Kitchen,Banku with Okro Stew,120.0,7.1,Accra,,Traditional Ghanaian Dishes,,chowdeck,1
Dowu’s Kitchen,Abunabun Soup with Fufu,150.0,8.5,Accra,,Traditional Ghanaian Dishes,,chowdeck,1
Dowu’s Kitchen,Kokonte with Groundnut Soup,80.0,6.2,Accra,,Traditional Ghanaian Dishes,,chowdeck,1
Dowu’s Kitchen,Omotuo with Groundnut Soup,90.0,7.6,Accra,,Traditional Ghanaian Dishes,,chowdeck,1
Dowu’s Kitchen,Assorted Jollof Rice with Grilled Tilapia & Ripe Plantain,170.0,9.1,Accra,,Rice Dishes,,chowdeck,1
Dowu’s Kitchen,Assorted Fried Rice,90.0,6.0,Accra,,Rice Dishes,,chowdeck,1
Dowu’s Kitchen,Assorted Jollof Rice,90.0,6.3,Accra,,Rice Dishes,,chowdeck,1
Dowu’s Kitchen,Plain Rice with Snail Gravy,130.0,8.9,Accra,,Rice Dishes,,chowdeck,1
Dowu’s Kitchen,Shrimp Fried Rice,130.0,7.8,Accra,,Rice Dishes,,chowdeck,1
Dowu’s Kitchen,Plain Rice with Spinach/Palava Sauce,85.0,5.0,Accra,,Rice Dishes,,chowdeck,1
Dowu’s Kitchen,Plain Rice with Vegetable Stew,85.0,5.9,Accra,,Rice Dishes,,chowdeck,1
Dowu’s Kitchen,Jollof Rice with Chicken,85.0,7.2,Accra,,Rice Dishes,,chowdeck,1
Dowu’s Kitchen,Fried Rice with Chicken,85.0,6.8,Accra,,Rice Dishes,,chowdeck,1
Hotdog Avenue,Onion Rings,48.0,5.6,Accra,,Sides,,chowdeck,1
Hotdog Avenue,Spicy Dog,135.0,8.3,Accra,,Hotdog Menu,,chowdeck,1
Hotdog Avenue,Kids Burger,95.0,6.4,Accra,,Kids Menu,,chowdeck,1
Hotdog Avenue,Bacon Cheese Burger,163.0,8.8,Accra,,Burger Menu,,chowdeck,1
Hotdog Avenue,Family Feast,770.0,9.5,Accra,,Combo Deals,,chowdeck,1
Hotdog Avenue,"Coke, Fanta or Spirte",21.0,6.9,Accra,,Drinks Menu,,chowdeck,1
Hotdog Avenue,Spicy Chicken Wings,100.0,7.7,Accra,,Sides,,chowdeck,1
Hotdog Avenue,Veggie Dog,144.0,5.9,Accra,,Hotdog Menu,,chowdeck,1
Hotdog Avenue,Chicken Burger,150.0,7.8,Accra,,Burger Menu,,chowdeck,1
Hotdog Avenue,Bacon Feast,196.0,8.0,Accra,,Combo Deals,,chowdeck,1
Hotdog Avenue,Malta Guinness,21.0,6.0,Accra,,Drinks Menu,,chowdeck,1
Hotdog Avenue,Bacon Slaw Dog,132.0,7.5,Accra,,Hotdog Menu,,chowdeck,1
Hotdog Avenue,Spicy Kick,183.0,8.6,Accra,,Combo Deals,,chowdeck,1
Hotdog Avenue,Sobolo-Big Bottle,25.0,7.2,Accra,,Drinks Menu,,chowdeck,1
Hotdog Avenue,Honey glazed Wings,108.0,8.1,Accra,,Sides,,chowdeck,1
Hotdog Avenue,Mozzarella Cheese Sticks,69.0,6.7,Accra,,Sides,,chowdeck,1
Hotdog Avenue,Milkshakes,82.0,7.9,Accra,,Drinks Menu,,chowdeck,1
Hotdog Avenue,Beef Dog,150.0,7.2,Accra,,Hotdog Menu,,chowdeck,1
Hotdog Avenue,Classic Combo,170.0,8.4,Accra,,Combo Deals,,chowdeck,1
Hotdog Avenue,Lemon Pepper wings,108.0,7.1,Accra,,Sides,,chowdeck,1
Hotdog Avenue,Cheesy Bacon Dog,157.0,8.1,Accra,,Hotdog Menu,,chowdeck,1
Hotdog Avenue,Flaming Loaded fries,175.0,6.2,Accra,,Sides,,chowdeck,1
Hotdog Avenue,The Baconizer,157.0,8.3,Accra,,Hotdog Menu,,chowdeck,1
Hotdog Avenue,Fries,54.0,4.8,Accra,,Sides,,chowdeck,1
Hotdog Avenue,Fully Loaded,216.0,8.9,Accra,,Hotdog Menu,,chowdeck,1
Hotdog Avenue,Loaded Fries,125.0,6.5,Accra,,Sides,,chowdeck,1
Hotdog Avenue,Mini Hotdog,82.0,6.1,Accra,,Kids Menu,,chowdeck,1
Hotdog Avenue,Ultra Loaded Fries,232.0,7.0,Accra,,Sides,,chowdeck,1
Hotdog Avenue,Classic Dog,100.0,7.6,Accra,,Hotdog Menu,,chowdeck,1
Hotdog Avenue,Ultimate Feast,878.0,9.6,Accra,,Combo Deals,,chowdeck,1
Hotdog Avenue,Hamburger,135.0,7.7,Accra,,Burger Menu,,chowdeck,1
Hotdog Avenue,Water-Small,6.0,9.3,Accra,,Drinks Menu,,chowdeck,1
Floka Eatery,Floka Standard,55.0,6.4,Accra,,Mains,,chowdeck,1
Floka Eatery,Floka Executive Pack,65.0,7.2,Accra,,Mains,,chowdeck,1
Floka Eatery,Fried Tilapia with Banku,60.0,8.8,Accra,,Mains,,chowdeck,1
Floka Eatery,Tilapia Only,45.0,7.0,Accra,,Mains,,chowdeck,1
Floka Eatery,smoky salmon ,30.0,5.9,Accra,,Mains,,chowdeck,1
Cups and Cones,milkshake,120.0,8.6,Accra,,drinks,,chowdeck,1
Cups and Cones,cone,15.0,4.8,Accra,,extra,,chowdeck,1
Cups and Cones,waffle,40.0,6.5,Accra,,extra,,chowdeck,1
Cups and Cones,water,5.0,9.7,Accra,,drinks,,chowdeck,1
Cups and Cones,cake slice,40.0,7.2,Accra,,pastery,,chowdeck,1
Cups and Cones,Alpen Caramel,35.0,7.8,Accra,,ice cream,,chowdeck,1
Cups and Cones,Chocolate,35.0,8.9,Accra,,ice cream,,chowdeck,1
Cups and Cones,Coffee,35.0,6.8,Accra,,ice cream,,chowdeck,1
Cups and Cones,Oreo,35.0,9.1,Accra,,ice cream,,chowdeck,1
Cups and Cones,Black chocolate,35.0,7.5,Accra,,ice cream,,chowdeck,1
Cups and Cones,Mint,35.0,5.9,Accra,,ice cream,,chowdeck,1
Cups and Cones,Cheese cake,35.0,8.3,Accra,,ice cream,,chowdeck,1
Cups and Cones,Vanilla,35.0,8.0,Accra,,ice cream,,chowdeck,1
Cups and Cones,Bubblegum,35.0,4.3,Accra,,ice cream,,chowdeck,1
Cups and Cones,Pistachio,35.0,7.4,Accra,,ice cream,,chowdeck,1
Cups and Cones,Biscotto cookie,35.0,6.2,Accra,,ice cream,,chowdeck,1
Cups and Cones,Coconut,35.0,7.1,Accra,,ice cream,,chowdeck,1
Cups and Cones,Passion,35.0,8.8,Accra,,ice cream,,chowdeck,1
Cups and Cones,Mango,35.0,7.9,Accra,,ice cream,,chowdeck,1
Cups and Cones,white chocolate,35.0,6.6,Accra,,ice cream,,chowdeck,1
Cups and Cones,Peanut,35.0,5.7,Accra,,ice cream,,chowdeck,1
Pinkberry,Regular Yoghurt ,66.0,8.2,Accra,,Yoghurt,,chowdeck,1
Pinkberry,Regular Yoghurt with toppings ,71.5,9.0,Accra,,Yoghurt,,chowdeck,1
Pinkberry,Large Yoghurt ,77.0,7.6,Accra,,Yoghurt,,chowdeck,1
Pinkberry,Large Yoghurt with toppings ,82.5,9.2,Accra,,Yoghurt,,chowdeck,1
Pinkberry,Strawberry banana,71.5,8.4,Accra,,Smoothies,,chowdeck,1
Pinkberry,Original Bubble Waffle,60.5,7.1,Accra,,Bubble Waffles,,chowdeck,1
Jollof Express by Yes Chef,1 x Pack of Jollof with Grilled Chicken,71.5,6.9,Accra,,Jollof and Grilled Chicken Packages,,chowdeck,1
Jollof Express by Yes Chef,2 x Packs of Jollof with Grilled Chicken,110.5,7.3,Accra,,Jollof and Grilled Chicken Packages,,chowdeck,1
Jollof Express by Yes Chef,5 x Packs of Jollof with Grilled Chicken,312.0,8.0,Accra,,Jollof and Grilled Chicken Packages,,chowdeck,1
Jollof Express by Yes Chef,Coke,10.0,6.4,Accra,,Drinks/Water,,chowdeck,1
Jollof Express by Yes Chef, Bottle Water,5.0,9.5,Accra,,Drinks/Water,,chowdeck,1
Yendidi,"Attieke, tilapia, plantain",120.0,8.5,Accra,,Main,,chowdeck,1
Yendidi,Jollof with half grilled tilapia,100.0,7.7,Accra,,Main,,chowdeck,1
Yendidi,Plantain,35.0,6.1,Accra,,Extra,,chowdeck,1
Yendidi,Tilapia,45.0,8.0,Accra,,Extra,,chowdeck,1
Yendidi,Banku,8.0,5.2,Accra,,Extra,,chowdeck,1
Yendidi,Grilled Chicken,30.0,7.3,Accra,,Extra,,chowdeck,1
Fasee Pork Joint,Beef Sauce,90.0,6.6,Accra,,Main meals,,chowdeck,1
Fasee Pork Joint,Jasmine Rice with Chicken Vegetable Stew,90.0,7.4,Accra,,Main meals,,chowdeck,1
Fasee Pork Joint,Banku with grilled Tilapia,195.0,9.0,Accra,,Main meals,,chowdeck,1
Fasee Pork Joint,Pork and yam chips,78.0,8.2,Accra,,Main meals,,chowdeck,1
Delibeli Restaurant and Bar,Chicken Kofta Curry,138.0,7.4,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Steam Rice,88.0,4.6,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,Jeera Rice,89.0,5.9,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,Malai Chicken,140.0,8.1,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Matar Carrot Pulao,95.0,4.2,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,Tawa Chicken,138.0,7.5,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Tomato Soup,85.0,5.1,Accra,,Chef Special Soup,,chowdeck,1
Delibeli Restaurant and Bar,Bengali Egg Curry,138.0,7.3,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Coconut Rice,95.0,5.8,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,Desi Chicken Korma,140.0,8.4,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Ghee Rice,95.0,6.0,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,Assorted Biryani,220.0,8.5,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,Tawa Chicken Masala,138.0,7.2,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Egg Biryani,135.0,6.7,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,Chicken Do Pyaza,138.0,7.9,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Mutton Biryani,200.0,8.8,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,Chicken Bhuna Masala,138.0,7.6,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Prawns Biryani,225.0,9.0,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,"Chicken Tikka,Malai Chicken, Mutton Kebab,Chicken Kebab,Fish Kebab",460.0,9.3,Accra,,Deli Beli Mix Tandoori Platter,,chowdeck,1
Delibeli Restaurant and Bar,Chicken Curry,140.0,7.5,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Fish Biryani,180.0,8.2,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,Grouper Tawa King Masala,140.0,6.9,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Afghani Chicken Masala,145.0,8.1,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Fanta,34.0,6.4,Accra,,Soft Drinks,,chowdeck,1
Delibeli Restaurant and Bar,Chicken Biryani,145.0,8.6,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,Veg Biryani,135.0,5.8,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,Chicken Tikka Masala,140.0,8.9,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Punjabi Chicken Masala,138.0,8.2,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Kebab Curry,139.0,7.0,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Chicken Korma,140.0,7.9,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Chicken Kolhapuri,145.0,8.1,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Butter Chicken,140.0,9.1,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Kadai Chicken,140.0,7.4,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Matar Pulao,95.0,5.1,Accra,,Biryani,,chowdeck,1
Delibeli Restaurant and Bar,Chicken Vindaloo,138.0,7.7,Accra,,Non Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Pindi Chana Masala,125.0,5.6,Accra,,Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Paneer Bhurji,127.0,7.1,Accra,,Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Punjabi Kadhi Pakora,132.0,6.3,Accra,,Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Punjabi Mutton Curry,165.0,8.4,Accra,,Mutton Special,,chowdeck,1
Delibeli Restaurant and Bar,Tandoori Garlic Chicken Tikka,200.0,8.6,Accra,,Non Vegeterian Starter,,chowdeck,1
Delibeli Restaurant and Bar,Half Tandoori Chicken,140.0,7.2,Accra,,Non Vegeterian Starter,,chowdeck,1
Delibeli Restaurant and Bar,Lamb Fried Rice,220.0,7.5,Accra,,Deli Beli Special Fried Rice,,chowdeck,1
Delibeli Restaurant and Bar,Hallow Butter Naan,40.0,5.5,Accra,,Tandoori ( Naan),,chowdeck,1
Delibeli Restaurant and Bar,Aloo Puri & Tea,117.0,6.8,Accra,,Weekend Menu,,chowdeck,1
Delibeli Restaurant and Bar,Cheese Garlic Butter Naan,45.0,7.1,Accra,,Tandoori ( Naan),,chowdeck,1
Delibeli Restaurant and Bar,Missi Roti,39.0,4.3,Accra,,Tandoori ( Naan),,chowdeck,1
Delibeli Restaurant and Bar,Sambhar Vada,120.0,6.5,Accra,,Weekend Menu,,chowdeck,1
Delibeli Restaurant and Bar,Thump Up,53.0,5.7,Accra,,Alcoholic,,chowdeck,1
Delibeli Restaurant and Bar,Fresh Lime Soda Sweet,45.0,7.3,Accra,,Cocktails,,chowdeck,1
Delibeli Restaurant and Bar,Jack Daniels 60ML,60.0,8.4,Accra,,Alcoholic,,chowdeck,1
Delibeli Restaurant and Bar,Absolut Vodka 60ML,64.0,8.2,Accra,,Alcoholic,,chowdeck,1
Delibeli Restaurant and Bar,Gulab Jamun,80.0,9.0,Accra,,Desserts,,chowdeck,1
Delibeli Restaurant and Bar,Heineken,58.0,7.0,Accra,,Alcoholic,,chowdeck,1
Delibeli Restaurant and Bar,Crispy Fish Kathi Roll,145.0,7.7,Accra,,Chef Choice,,chowdeck,1
Delibeli Restaurant and Bar,Brenghali Hangla Egg Roll,135.0,6.8,Accra,,Chef Choice,,chowdeck,1
Delibeli Restaurant and Bar,Veg Kathi Roll,100.0,5.9,Accra,,Chef Choice,,chowdeck,1
Delibeli Restaurant and Bar,Cucumber Salad,40.0,4.7,Accra,,Salad,,chowdeck,1
Delibeli Restaurant and Bar,Aloo Chat,95.0,6.0,Accra,,Vegeterian Chat,,chowdeck,1
Delibeli Restaurant and Bar,Kachori Wale Aloo Ki Sabzi,100.0,5.5,Accra,,Vegeterian Chat,,chowdeck,1
Delibeli Restaurant and Bar,Masala Papad (2)piece,55.0,4.4,Accra,,Vegeterian Chat,,chowdeck,1
Delibeli Restaurant and Bar,Hara Bara Kebab,140.0,6.3,Accra,,Vegeterian Starter,,chowdeck,1
Delibeli Restaurant and Bar,Bhindi Do Pyaza,126.0,5.8,Accra,,Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Chilli Honey Potato,180.0,7.9,Accra,,Chinese Chilli Special,,chowdeck,1
Delibeli Restaurant and Bar,Kashmiri Paneer,135.0,7.4,Accra,,Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Tandoori Chicken Tikka,200.0,8.7,Accra,,Non Vegeterian Starter,,chowdeck,1
Delibeli Restaurant and Bar,Tawa Mutton Liver,165.0,6.8,Accra,,Mutton Special,,chowdeck,1
Delibeli Restaurant and Bar,Tandoori Chicken Malai Tikka,200.0,8.5,Accra,,Non Vegeterian Starter,,chowdeck,1
Delibeli Restaurant and Bar,Chloe Bachure & Drink,151.0,6.2,Accra,,Weekend Menu,,chowdeck,1
Delibeli Restaurant and Bar,Vada Pav & Tea,106.0,5.4,Accra,,Weekend Menu,,chowdeck,1
Delibeli Restaurant and Bar,Chicken Sweet Corn Soup,95.0,6.8,Accra,,Chef Special Soup,,chowdeck,1
Delibeli Restaurant and Bar,Chicken Fried Rice,160.0,7.7,Accra,,Deli Beli Special Fried Rice,,chowdeck,1
Delibeli Restaurant and Bar,Bull Dog 60ML,55.0,7.3,Accra,,Alcoholic,,chowdeck,1
Delibeli Restaurant and Bar,Fish Fried Rice,170.0,7.8,Accra,,Deli Beli Special Fried Rice,,chowdeck,1
Delibeli Restaurant and Bar,Club Mini,36.0,6.2,Accra,,Alcoholic,,chowdeck,1
Delibeli Restaurant and Bar,Mango Lassi,55.0,8.6,Accra,,Cocktails,,chowdeck,1
Delibeli Restaurant and Bar,Stella Artois,60.0,7.0,Accra,,Alcoholic,,chowdeck,1
Delibeli Restaurant and Bar,Water,10.0,9.6,Accra,,Soft Drinks,,chowdeck,1
Delibeli Restaurant and Bar,Russian Salad,85.0,6.1,Accra,,Salad,,chowdeck,1
Delibeli Restaurant and Bar,Paneer Dry Kadai,150.0,7.9,Accra,,Vegeterian Starter,,chowdeck,1
Delibeli Restaurant and Bar,Paneer Tikka Kathi Roll,130.0,7.5,Accra,,Chef Choice,,chowdeck,1
Delibeli Restaurant and Bar,Crispy Onion Pakoda,95.0,5.4,Accra,,Vegeterian Chat,,chowdeck,1
Delibeli Restaurant and Bar,Prawns Hakka Noodles,210.0,8.4,Accra,,Chinese Chilli Special,,chowdeck,1
Delibeli Restaurant and Bar,Expresso,60.0,7.1,Accra,,HI! Tea,,chowdeck,1
Delibeli Restaurant and Bar,Paneer Pepper Fry,150.0,8.1,Accra,,Vegeterian Starter,,chowdeck,1
Delibeli Restaurant and Bar,Chilli Paneer,180.0,8.3,Accra,,Chinese Chilli Special,,chowdeck,1
Delibeli Restaurant and Bar,Nawabi Paneer,133.0,7.6,Accra,,Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Veg Jhal Farelzi,126.0,6.7,Accra,,Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Tawa paneer Masala,126.0,7.2,Accra,,Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Aloo Jeera,125.0,5.3,Accra,,Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Mix Veg Korma,130.0,7.4,Accra,,Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Aloo Gobi,127.0,6.2,Accra,,Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Achari Paneer Masala,126.0,7.1,Accra,,Vegeterian Main Course,,chowdeck,1
Delibeli Restaurant and Bar,Steamed Mutton with Veg,165.0,8.0,Accra,,Mutton Special,,chowdeck,1
Delibeli Restaurant and Bar,Afghani Mutton,225.0,8.6,Accra,,Non Vegeterian Starter,,chowdeck,1
Delibeli Restaurant and Bar,Tandoori Ginger Chicken Tikka,200.0,8.3,Accra,,Non Vegeterian Starter,,chowdeck,1
Delibeli Restaurant and Bar,Tawa Mutton Masala,165.0,7.8,Accra,,Mutton Special,,chowdeck,1
Delibeli Restaurant and Bar,Malabari Fish Curry,135.0,8.1,Accra,,Fish Special,,chowdeck,1
Delibeli Restaurant and Bar,Tandoori Mutton Boti Kebab,225.0,8.5,Accra,,Non Vegeterian Starter,,chowdeck,1
Delibeli Restaurant and Bar,Prawns Curry,245.0,9.0,Accra,,Fish Special,,chowdeck,1
